label,text
normal,শুভ সন্ধ্যা অনেকদিন পর দেখা তুমি কি কিছু কিনেছো গান শুনে মন ভালো লাগছে আজ নতুন জামা কিনলাম
normal,পরিবারের সবাই কেমন আছে ভাই আজ স্কুলে গেছে ভাই আজ স্কুলে গেছে নতুন মোবাইল কেনার কথা ভাবছি বাসে যেতে হবে
normal,নতুন বই কিনেছি দাম খুব বেশি ছিলো সাবধানে যেও
normal,যত্ন নিও আজকের হোমওয়ার্ক শেষ করেছি নোটস তৈরি করছি তোমাকে মিস করছি
normal,ওয়েব সিরিজ শুরু করেছি আজ রাতে কি খাবে একটু কথা হবে
normal,চলো ঘুরতে যাই রক্তচাপ মেপেছি সাবধানে থেকো কফি খেতে যাই প্রজেক্ট সাবমিট করতে হবে
normal,আজ ডিসকাউন্ট চলছে শুভরাত্রি চল গান গাই
normal,রাতের খাবার প্রস্তুত জুতো কিনতে হবে পরিবারের সবাই কেমন আছে
normal,ডাক্তারের কাছে যেতে হবে ডাক্তারের কাছে যেতে হবে তোমার বোনের খবর কি
normal,কেমন চলছে সর্দি কাশি হচ্ছে চল মুভি দেখি সাবধানে থেকো
normal,শুভ অপরাহ্ন চল গান গাই সবাইকে শুভেচ্ছা দিও নোটস তৈরি করছি কেমন আছো
normal,আজ রাতে কি খাবে নতুন মোবাইল কেনার কথা ভাবছি তুমি কেমন আছো টিভি সিরিয়াল দেখছি আগামীকাল কি প্ল্যান
normal,তুমি কি খাচ্ছো দিদির সাথে কথা হয়েছে তুমি কি কিছু কিনেছো ট্রেনে করে যাত্রা করবো অনেকদিন পর দেখা
normal,আজ হালকা ব্যথা হচ্ছে ভাই আজ স্কুলে গেছে ক্লাসে নতুন চ্যাপ্টার পড়ানো হয়েছে ডাক্তারের কাছে যেতে হবে ভাই আজ স্কুলে গেছে
normal,সৈকতে মজা করবো শুভরাত্রি ফাস্ট ফুড খাওয়ার ইচ্ছে
normal,তোমার বোনের খবর কি তোমার খবর কি একটু কথা হবে
normal,বিমান ধরতে হবে শরীরের যত্ন নাও রাতে চা খাবো সুপারশপে গিয়েছিলাম আজকে গেম খেলবো
normal,সর্দি কাশি হচ্ছে কেমন আছো তোমার বোনের খবর কি ভাই আজ স্কুলে গেছে
normal,কোন গান শুনছো আজ মিষ্টি খাওয়ার ইচ্ছে করছে পরিবারের সবাই কেমন আছে জুতো কিনতে হবে
normal,বাজারে ভিড় ছিলো আজ শরীরটা ভালো নেই বিমান ধরতে হবে
normal,আজকে বাইরে যাই চলো ঘুরতে যাই ভাল থেকো আজ ওষুধ খেয়েছো চলো আড্ডা দেই
normal,রাতের খাবার প্রস্তুত হ্যালো বন্ধু চলো কক্সবাজার যাই
normal,ফাস্ট ফুড খাওয়ার ইচ্ছে চল গান গাই নোটস তৈরি করছি ফল খুব পছন্দ করি আজ নতুন জামা কিনলাম
normal,সর্দি কাশি হচ্ছে তুমি কি খাচ্ছো নতুন বই কিনেছি
normal,নতুন বই কিনেছি আজ ক্লাস আছে তোমার খবর কি
normal,দাম খুব বেশি ছিলো কাজে ব্যস্ত আছি আজকে শরীরটা ভালো লাগছে না তোমাকে মিস করছি কোন গান শুনছো
normal,সুপারশপে গিয়েছিলাম আমার মা আজ বাজারে গেছে তোমার জন্য শুভকামনা দাম খুব বেশি ছিলো
normal,পাহাড়ে ঘুরতে চাই লাইব্রেরিতে যাচ্ছি দাম খুব বেশি ছিলো
normal,গান শুনে মন ভালো লাগছে চলো কক্সবাজার যাই চলো ঘুরতে যাই
normal,চলো কক্সবাজার যাই নাচের প্র্যাকটিস করছি আগামীকাল কি প্ল্যান বাসে যেতে হবে তুমি কি কিছু কিনেছো
normal,চল মুভি দেখি শরীরের যত্ন নাও আশা করি ভালো আছো
normal,শুভ সন্ধ্যা আগামী সপ্তাহে ঘুরতে যাবো আজ ডিসকাউন্ট চলছে নাচের প্র্যাকটিস করছি মা কেমন আছেন
normal,আজ ভাত আর মাছ খেয়েছি কেমন চলছে তোমার খবর কি
normal,আজ ডিসকাউন্ট চলছে চল গান গাই চল একটু হাঁটাহাঁটি করি
normal,সবজি কিনে এনেছি শুভ সকাল আজ নতুন সিনেমা দেখবো গেম খেলবো
normal,আজকে গেম খেলবো দাম খুব বেশি ছিলো আজ হালকা ব্যথা হচ্ছে
normal,চা বানাচ্ছি তুমি ঠিক আছো তো প্রজেক্ট সাবমিট করতে হবে
normal,চা বানাচ্ছি আজ মিষ্টি খাওয়ার ইচ্ছে করছে কেমন আছো আজকে শরীরটা ভালো লাগছে না আজ নতুন জামা কিনলাম
normal,চল একটু হাঁটাহাঁটি করি তোমার বোনের খবর কি কেমন আছো
normal,কাল পরীক্ষা আছে কফি খেতে যাই পাহাড়ে ঘুরতে চাই আজ দাদুর জন্মদিন কী খবর
normal,আজ ক্লাস আছে আশা করি শিগগির দেখা হবে তোমার বোনের খবর কি নতুন বই কিনেছি আমাকে জানিও
normal,তোমার মামা কেমন আছেন আজকে শরীরটা ভালো লাগছে না কোন গান শুনছো
normal,আমার সাথে যোগাযোগ রেখো রাতে চা খাবো চল একটু হাঁটাহাঁটি করি পাহাড়ে ঘুরতে চাই কী খবর
normal,নদীর ধারে যাবো চল হাসপাতাল যাই কোন গান শুনছো
normal,কফি খেতে যাই ফল খুব পছন্দ করি শরীরের যত্ন নাও তোমার মামা কেমন আছেন
normal,কফি খেতে যাই চলো কক্সবাজার যাই তোমার সাথে দেখা করতে চাই দাম খুব বেশি ছিলো
normal,দিদির সাথে কথা হয়েছে নদীর ধারে যাবো বাবা কেমন আছেন নোটস তৈরি করছি একটু কথা হবে
normal,বাজারে ভিড় ছিলো তুমি কি পড়াশোনা করছো দুধ গরম করছি আজ ডিসকাউন্ট চলছে
normal,শুভ অপরাহ্ন নাচের প্র্যাকটিস করছি আগামী সপ্তাহে ঘুরতে যাবো শরীরের যত্ন নাও চল গান গাই
normal,আজ দিনটা সুন্দর সৈকতে মজা করবো জুতো কিনতে হবে কোন গান শুনছো
normal,গান শুনে মন ভালো লাগছে সাবধানে থেকো আজকে বৃষ্টি হয়েছে তুমি কি পড়াশোনা করছো আজ শরীরটা ভালো নেই
normal,দুধ গরম করছি আজকে গেম খেলবো দুধ গরম করছি তোমার সাথে দেখা করতে চাই জ্বর এসেছে
normal,আজ বিরিয়ানি খেয়েছি তোমার বোনের খবর কি নদীর ধারে যাবো
normal,আজকের হোমওয়ার্ক শেষ করেছি জুতো কিনতে হবে শরীরের যত্ন নাও চল গান গাই
normal,তোমার খবর কি চলো কক্সবাজার যাই সৈকতে মজা করবো বাজারে ভিড় ছিলো
normal,আজ রাতে কি খাবে আমাকে জানিও কোন গান শুনছো জুতো কিনতে হবে তাড়াতাড়ি ফিরো
normal,আজ দিনটা সুন্দর আজ নতুন সিনেমা দেখবো গ্রামে বেড়াতে যাবো
normal,আজ ক্লাস আছে বাবা কেমন আছেন আমার সাথে যোগাযোগ রেখো
normal,আজকের আবহাওয়া ভ্রমণের জন্য ভালো দাম খুব বেশি ছিলো রাতে চা খাবো
normal,কাল পরীক্ষা আছে চল মুভি দেখি তুমি কেমন আছো চা বানাচ্ছি
normal,চল মুভি দেখি নতুন বই কিনেছি তোমার জন্য অপেক্ষা করছি আবার কথা হবে
normal,নদীর ধারে যাবো মা কেমন আছেন আগামীকাল আড্ডার প্ল্যান আছে
normal,গেম খেলবো কেমন চলছে আজ মিষ্টি খাওয়ার ইচ্ছে করছে
normal,কাল পরীক্ষা আছে তোমার মামা কেমন আছেন শুভ দিন
normal,লাইব্রেরিতে যাচ্ছি জুতো কিনতে হবে তুমি কি খাচ্ছো
normal,অনলাইনে জিনিস অর্ডার করেছি বাজারে ভিড় ছিলো ডাক্তারের কাছে যেতে হবে
normal,নোটস তৈরি করছি তুমি আমার প্রিয় বন্ধু ভাল থেকো চল মুভি দেখি
normal,ট্রেনে করে যাত্রা করবো লাইব্রেরিতে যাচ্ছি টিউশনে যাচ্ছি আগামীকাল কথা হবে প্রজেক্ট সাবমিট করতে হবে
normal,আজ ভাত আর মাছ খেয়েছি আজ নতুন সিনেমা দেখবো দাম খুব বেশি ছিলো জ্বর এসেছে জুতো কিনতে হবে
normal,আশা করি শিগগির দেখা হবে শীঘ্রই দেখা হবে খবর কি
normal,আজকের আবহাওয়া ভ্রমণের জন্য ভালো জ্বর এসেছে আগামী সপ্তাহে ঘুরতে যাবো চলো কক্সবাজার যাই নদীর ধারে যাবো
normal,সুপারশপে গিয়েছিলাম আজ দাদুর জন্মদিন নদীর ধারে যাবো আজ নতুন সিনেমা দেখবো
normal,অনলাইনে জিনিস অর্ডার করেছি আমাকে জানিও সর্দি কাশি হচ্ছে
normal,আজকে বাইরে যাই তোমার জন্য অপেক্ষা করছি প্রজেক্ট সাবমিট করতে হবে
normal,নোটস তৈরি করছি চল পিজ্জা খাই শুভ সন্ধ্যা তোমার জন্য শুভকামনা
normal,রক্তচাপ মেপেছি চলো কক্সবাজার যাই রাতে সিনেমা দেখবো কাল পরীক্ষা আছে আগামী সপ্তাহে ঘুরতে যাবো
normal,সবজি কিনে এনেছি নদীর ধারে যাবো জুতো কিনতে হবে তুমি আমার প্রিয় বন্ধু
normal,মা কেমন আছেন তোমার সাথে দেখা করতে চাই সৈকতে মজা করবো বাবা কেমন আছেন
normal,আজ দাদুর জন্মদিন রাতে সিনেমা দেখবো তোমার সাথে দেখা করতে চাই নদীর ধারে যাবো আবার কথা হবে
normal,আসসালামু আলাইকুম আসসালামু আলাইকুম আশা করি শিগগির দেখা হবে চল মুভি দেখি শুভ দিন
normal,সবজি কিনে এনেছি আজকে বাইরে যাই সবজি কিনে এনেছি
normal,ট্রেনে করে যাত্রা করবো শরীরের যত্ন নাও শুভ অপরাহ্ন তোমার বোনের খবর কি
normal,সৈকতে মজা করবো আজ বিরিয়ানি খেয়েছি ট্রেনে করে যাত্রা করবো আবার কথা হবে শীঘ্রই দেখা হবে
normal,গান শুনে মন ভালো লাগছে আমার মা আজ বাজারে গেছে পরিবারের সবাই কেমন আছে আজকে শরীরটা ভালো লাগছে না তোমার জন্য অপেক্ষা করছি
normal,সবাইকে শুভেচ্ছা দিও গান শুনে মন ভালো লাগছে খবর কি আজ ভাত আর মাছ খেয়েছি
normal,চল মুভি দেখি ভাই আজ স্কুলে গেছে দুধ গরম করছি
normal,টিভি সিরিয়াল দেখছি গ্রামে বেড়াতে যাবো রক্তচাপ মেপেছি
normal,চলো কক্সবাজার যাই আজকের আবহাওয়া ভ্রমণের জন্য ভালো চলো মজা করি
normal,আজকের লেকচার ভালো ছিলো আজ মিষ্টি খাওয়ার ইচ্ছে করছে সব ঠিক আছে তো আজকে গেম খেলবো আজকে গেম খেলবো
normal,টিভি সিরিয়াল দেখছি অনেকদিন পর কথা হলো আজকের লেকচার ভালো ছিলো গ্রামে বেড়াতে যাবো আজকে বাইরে যাই
normal,তুমি কি পড়াশোনা করছো নদীর ধারে যাবো আজকের লেকচার ভালো ছিলো আমার মা আজ বাজারে গেছে নতুন বই কিনেছি
normal,আজ থিয়েটারে যাবো ফাস্ট ফুড খাওয়ার ইচ্ছে দাম খুব বেশি ছিলো
normal,সুপারশপে গিয়েছিলাম কী খবর ফাস্ট ফুড খাওয়ার ইচ্ছে সাবধানে যেও নোটস তৈরি করছি
normal,আগামীকাল কথা হবে কাজে ব্যস্ত আছি কোন গান শুনছো
normal,চল গান গাই চল একটু হাঁটাহাঁটি করি তুমি কি কিছু কিনেছো
normal,আজ ক্লাস আছে বাজারে ভিড় ছিলো বিমান ধরতে হবে আশা করি শিগগির দেখা হবে
normal,অনলাইনে জিনিস অর্ডার করেছি সৈকতে মজা করবো শুভ দিন শুভ সন্ধ্যা সবজি কিনে এনেছি
normal,আজ শরীরটা ভালো নেই আজ দাদুর জন্মদিন লাইব্রেরিতে যাচ্ছি আজ মিষ্টি খাওয়ার ইচ্ছে করছে
normal,আমাকে জানিও নতুন বই কিনেছি আজ থিয়েটারে যাবো আশা করি শিগগির দেখা হবে
normal,ওয়েব সিরিজ শুরু করেছি ফল খুব পছন্দ করি আবার কথা হবে
normal,চল একটু হাঁটাহাঁটি করি তোমার খবর কি তোমার বোনের খবর কি আজ বিরিয়ানি খেয়েছি
normal,নমস্কার জ্বর এসেছে আজ দাদুর জন্মদিন কোন গান শুনছো হ্যালো
normal,চল পিজ্জা খাই জুতো কিনতে হবে বাবা কেমন আছেন
normal,আজ দাদুর জন্মদিন আমার মা আজ বাজারে গেছে রক্তচাপ মেপেছি
normal,শুভ সন্ধ্যা আজকে বাইরে যাই আজকে বাইরে যাই
normal,তোমাকে মিস করছি চল পিজ্জা খাই মা কেমন আছেন রাতে সিনেমা দেখবো
normal,কোন গান শুনছো সর্দি কাশি হচ্ছে ডাক্তারের কাছে যেতে হবে সাবধানে থেকো আজ থিয়েটারে যাবো
normal,চল হাসপাতাল যাই নতুন মোবাইল কেনার কথা ভাবছি যত্ন নিও কাল পরীক্ষা আছে
normal,আজ ভাত আর মাছ খেয়েছি তুমি কি করছো তাড়াতাড়ি ফিরো
normal,গান শুনে মন ভালো লাগছে জ্বর এসেছে তুমি খুব ভালো বন্ধু কোন গান শুনছো
normal,যত্ন নিও হ্যালো বন্ধু কেমন চলছে আজকে বাইরে যাই
normal,শুভ দিন তোমার জন্য শুভকামনা তুমি খুব ভালো বন্ধু অনলাইনে জিনিস অর্ডার করেছি চল পিজ্জা খাই
normal,চলো ঘুরতে যাই জুতো কিনতে হবে পাহাড়ে ঘুরতে চাই আজ থিয়েটারে যাবো
normal,কফি খেতে যাই কাল পরীক্ষা আছে গেম খেলবো গান শুনে মন ভালো লাগছে
normal,মা কেমন আছেন বাবা খবরের কাগজ পড়ছে কাজে ব্যস্ত আছি
normal,শুভরাত্রি সাবধানে যেও আজ বিরিয়ানি খেয়েছি আজ থিয়েটারে যাবো
normal,হ্যালো বন্ধু লাইব্রেরিতে যাচ্ছি নাচের প্র্যাকটিস করছি পরিবারের সবাই কেমন আছে অনেকদিন পর দেখা
normal,আগামীকাল কি প্ল্যান আজ শরীরটা ভালো নেই মা কেমন আছেন
normal,যত্ন নিও ফাস্ট ফুড খাওয়ার ইচ্ছে আশা করি ভালো আছো
normal,তুমি ঠিক আছো তো আমার মা আজ বাজারে গেছে কেমন আছেন বাজারে ভিড় ছিলো
normal,সুপারশপে গিয়েছিলাম আগামীকাল কথা হবে চল হাসপাতাল যাই চল একটু হাঁটাহাঁটি করি
normal,আজকের হোমওয়ার্ক শেষ করেছি যত্ন নিও তুমি খুব ভালো বন্ধু বিমান ধরতে হবে
normal,আজকে গেম খেলবো কোন গান শুনছো সবজি কিনে এনেছি চল মুভি দেখি
normal,আজকে বাইরে যাই অনলাইনে জিনিস অর্ডার করেছি চলো মজা করি
normal,কাজে ব্যস্ত আছি আজ দাদুর জন্মদিন ট্রেনে করে যাত্রা করবো নতুন মোবাইল কেনার কথা ভাবছি
normal,তোমাকে মিস করছি গরম অনেক বেশি টিভি সিরিয়াল দেখছি
normal,আজকের হোমওয়ার্ক শেষ করেছি খবর কি আজ মিষ্টি খাওয়ার ইচ্ছে করছে আজ মিষ্টি খাওয়ার ইচ্ছে করছে তোমার জন্য অপেক্ষা করছি
normal,আজকের আবহাওয়া ভ্রমণের জন্য ভালো কাজে ব্যস্ত আছি কাল পরীক্ষা আছে
normal,ক্লাসে নতুন চ্যাপ্টার পড়ানো হয়েছে প্রজেক্ট সাবমিট করতে হবে আশা করি শিগগির দেখা হবে কেমন চলছে
normal,দাম খুব বেশি ছিলো বাজারে ভিড় ছিলো তুমি কি খাচ্ছো খবর কি
normal,আগামী সপ্তাহে ঘুরতে যাবো আজ দাদুর জন্মদিন প্রজেক্ট সাবমিট করতে হবে
normal,ডাক্তারের কাছে যেতে হবে শরীরের যত্ন নাও চলো কক্সবাজার যাই ফাস্ট ফুড খাওয়ার ইচ্ছে
normal,পরিবারের সবাই কেমন আছে নতুন বই কিনেছি সর্দি কাশি হচ্ছে তুমি ঠিক আছো তো অনেকদিন পর দেখা
normal,অনলাইনে জিনিস অর্ডার করেছি তুমি কি কিছু কিনেছো ট্রেনে করে যাত্রা করবো ফাস্ট ফুড খাওয়ার ইচ্ছে
normal,ক্লাসে নতুন চ্যাপ্টার পড়ানো হয়েছে খবর কি আজকের লেকচার ভালো ছিলো সাবধানে থেকো
normal,সুপারশপে গিয়েছিলাম সৈকতে মজা করবো গ্রামে বেড়াতে যাবো ভাই আজ স্কুলে গেছে
normal,আজকের হোমওয়ার্ক শেষ করেছি আজ হালকা ব্যথা হচ্ছে জুতো কিনতে হবে
normal,ফাস্ট ফুড খাওয়ার ইচ্ছে নমস্কার সৈকতে মজা করবো
normal,কেমন আছো আজকের আবহাওয়া ভ্রমণের জন্য ভালো গ্রামে বেড়াতে যাবো
normal,রক্তচাপ মেপেছি দুধ গরম করছি ভাই আজ স্কুলে গেছে
normal,আজ থিয়েটারে যাবো সবজি কিনে এনেছি সাবধানে থেকো সবজি কিনে এনেছি
normal,আজ নতুন জামা কিনলাম আজ শরীরটা ভালো নেই একটু কথা হবে
normal,নাচের প্র্যাকটিস করছি সবজি কিনে এনেছি সুপারশপে গিয়েছিলাম
normal,দিদির সাথে কথা হয়েছে আজকের আবহাওয়া ভ্রমণের জন্য ভালো সৈকতে মজা করবো আজকের আবহাওয়া ভ্রমণের জন্য ভালো তুমি কেমন আছো
normal,কাল পরীক্ষা আছে তোমার খবর কি যত্ন নিও
normal,অনেকদিন পর কথা হলো ডাক্তারের কাছে যেতে হবে বাবা কেমন আছেন
normal,আজকের লেকচার ভালো ছিলো সবাইকে শুভেচ্ছা দিও ভাল থেকো ওয়েব সিরিজ শুরু করেছি আজকে বৃষ্টি হয়েছে
normal,সৈকতে মজা করবো আজকে বৃষ্টি হয়েছে বাজারে ভিড় ছিলো শরীরের যত্ন নাও জুতো কিনতে হবে
normal,নদীর ধারে যাবো তুমি কি খাচ্ছো আগামীকাল আড্ডার প্ল্যান আছে ভাই আজ স্কুলে গেছে
normal,সাবধানে যেও খবর কি আমাকে জানিও বাবা কেমন আছেন
normal,গেম খেলবো নদীর ধারে যাবো রাতে সিনেমা দেখবো
normal,কোন গান শুনছো আজকে গেম খেলবো গান শুনে মন ভালো লাগছে
normal,কাল পরীক্ষা আছে নতুন বই কিনেছি ক্লাসে নতুন চ্যাপ্টার পড়ানো হয়েছে
normal,চল গান গাই বাবা কেমন আছেন সবাইকে শুভেচ্ছা দিও শুভরাত্রি অনেকদিন পর দেখা
normal,কেমন আছেন আজ নতুন জামা কিনলাম চল মুভি দেখি প্রজেক্ট সাবমিট করতে হবে ট্রেনে করে যাত্রা করবো
normal,আজকে বৃষ্টি হয়েছে বাজারে ভিড় ছিলো আজ থিয়েটারে যাবো
normal,বাবা খবরের কাগজ পড়ছে আজকে গেম খেলবো ডাক্তারের কাছে যেতে হবে
normal,পরিবারের সবাই কেমন আছে ডাক্তারের কাছে যেতে হবে অফিসের কাজ শেষ করলাম
normal,হ্যালো ভাল থেকো আজকের লেকচার ভালো ছিলো চলো ঘুরতে যাই
normal,শরীরের যত্ন নাও তুমি কি করছো নাচের প্র্যাকটিস করছি টিভি সিরিয়াল দেখছি
normal,আজকের হোমওয়ার্ক শেষ করেছি ফাস্ট ফুড খাওয়ার ইচ্ছে আজ হালকা ব্যথা হচ্ছে শুভ দিন
normal,আজকের হোমওয়ার্ক শেষ করেছি আজ থিয়েটারে যাবো সর্দি কাশি হচ্ছে চা বানাচ্ছি আগামীকাল আড্ডার প্ল্যান আছে
normal,আগামী সপ্তাহে ঘুরতে যাবো নদীর ধারে যাবো আজ ভাত আর মাছ খেয়েছি
normal,রাতের খাবার প্রস্তুত আমাকে জানিও পাহাড়ে ঘুরতে চাই রাতের খাবার প্রস্তুত আজকের হোমওয়ার্ক শেষ করেছি
normal,তোমার বোনের খবর কি আজকের লেকচার ভালো ছিলো বাবা খবরের কাগজ পড়ছে যত্ন নিও
normal,সর্দি কাশি হচ্ছে হ্যালো বন্ধু জ্বর এসেছে শুভরাত্রি
normal,আজকের লেকচার ভালো ছিলো নোটস তৈরি করছি শীঘ্রই দেখা হবে টিউশনে যাচ্ছি কোন গান শুনছো
normal,বাবা খবরের কাগজ পড়ছে প্রজেক্ট সাবমিট করতে হবে তোমার খবর কি
normal,চল হাসপাতাল যাই বন্ধুদের সাথে দেখা করবো শুভ সন্ধ্যা চল একটু হাঁটাহাঁটি করি বাসে যেতে হবে
normal,মা কেমন আছেন চা বানাচ্ছি সব ঠিক আছে তো কোন গান শুনছো সবাইকে শুভেচ্ছা দিও
normal,দিদির সাথে কথা হয়েছে তুমি কেমন আছো খবর কি
normal,তুমি আমার প্রিয় বন্ধু আজ হালকা ব্যথা হচ্ছে বাবা কেমন আছেন আজ ডিসকাউন্ট চলছে পাহাড়ে ঘুরতে চাই
normal,নাচের প্র্যাকটিস করছি চা বানাচ্ছি সবজি কিনে এনেছি বাজারে ভিড় ছিলো
normal,সবাইকে শুভেচ্ছা দিও আজ মিষ্টি খাওয়ার ইচ্ছে করছে আজ নতুন জামা কিনলাম কাল পরীক্ষা আছে
normal,কাজে ব্যস্ত আছি বাসে যেতে হবে আজকের লেকচার ভালো ছিলো ফাস্ট ফুড খাওয়ার ইচ্ছে
normal,গ্রামে বেড়াতে যাবো জুতো কিনতে হবে হ্যালো গান শুনে মন ভালো লাগছে
normal,তুমি খুব ভালো বন্ধু শরীরের যত্ন নাও চল একটু হাঁটাহাঁটি করি আজ নতুন জামা কিনলাম
normal,তুমি খুব ভালো বন্ধু গরম অনেক বেশি সব ঠিক আছে তো
normal,চল গান গাই শুভ সকাল কেমন আছেন
normal,নতুন মোবাইল কেনার কথা ভাবছি নাচের প্র্যাকটিস করছি বাজারে ভিড় ছিলো চল পিজ্জা খাই
normal,তোমার বোনের খবর কি আজ দিনটা সুন্দর ফল খুব পছন্দ করি সবজি কিনে এনেছি
normal,গরম অনেক বেশি আজকের হোমওয়ার্ক শেষ করেছি আজ দাদুর জন্মদিন তোমার জন্য অপেক্ষা করছি ডাক্তারের কাছে যেতে হবে
normal,আশা করি শিগগির দেখা হবে চল একটু হাঁটাহাঁটি করি গেম খেলবো নতুন মোবাইল কেনার কথা ভাবছি কাজে ব্যস্ত আছি
normal,আমার মা আজ বাজারে গেছে চলো কক্সবাজার যাই আজকের লেকচার ভালো ছিলো
normal,নতুন বই কিনেছি মা কেমন আছেন তুমি খুব ভালো বন্ধু
normal,সুপারশপে গিয়েছিলাম রাতের খাবার প্রস্তুত চল মুভি দেখি আজ নতুন জামা কিনলাম
normal,জ্বর এসেছে তুমি কি খাচ্ছো নতুন বই কিনেছি আজ শরীরটা ভালো নেই আমার সাথে যোগাযোগ রেখো
normal,আমার সাথে যোগাযোগ রেখো অনেকদিন পর কথা হলো ওয়েব সিরিজ শুরু করেছি কাল পরীক্ষা আছে
normal,তোমার খবর কি চল হাসপাতাল যাই দুধ গরম করছি তুমি কি কিছু কিনেছো
normal,আগামী সপ্তাহে ঘুরতে যাবো কোন গান শুনছো তুমি কেমন আছো অনলাইনে জিনিস অর্ডার করেছি
normal,পরিবারের সবাই কেমন আছে সৈকতে মজা করবো তোমার মামা কেমন আছেন
normal,সাবধানে থেকো যত্ন নিও টিউশনে যাচ্ছি সব ঠিক আছে তো
normal,গ্রামে বেড়াতে যাবো গ্রামে বেড়াতে যাবো গেম খেলবো রাতে সিনেমা দেখবো কফি খেতে যাই
normal,বাবা খবরের কাগজ পড়ছে শুভ সকাল সবাইকে শুভেচ্ছা দিও
normal,কফি খেতে যাই শুভ দিন আগামী সপ্তাহে ঘুরতে যাবো তুমি কি পড়াশোনা করছো সাবধানে যেও
normal,সর্দি কাশি হচ্ছে মা কেমন আছেন কফি খেতে যাই চল পিজ্জা খাই
normal,আজ বিরিয়ানি খেয়েছি চল পিজ্জা খাই কাল পরীক্ষা আছে আজ ভাত আর মাছ খেয়েছি আজ থিয়েটারে যাবো
normal,আগামীকাল কথা হবে জ্বর এসেছে আগামীকাল কি প্ল্যান আজ নতুন জামা কিনলাম
normal,যত্ন নিও আজ হালকা ব্যথা হচ্ছে দাম খুব বেশি ছিলো আজ রাতে কি খাবে
normal,কাজে ব্যস্ত আছি হ্যালো বন্ধু আজ হালকা ব্যথা হচ্ছে পরিবারের সবাই কেমন আছে
normal,আজ বিরিয়ানি খেয়েছি তুমি আমার প্রিয় বন্ধু দিদির সাথে কথা হয়েছে ফাস্ট ফুড খাওয়ার ইচ্ছে রক্তচাপ মেপেছি
normal,আজ ডিসকাউন্ট চলছে রাতের খাবার প্রস্তুত শুভ সকাল মা কেমন আছেন আগামী সপ্তাহে ঘুরতে যাবো
normal,তুমি কেমন আছো ক্লাসে নতুন চ্যাপ্টার পড়ানো হয়েছে মা কেমন আছেন আজ বিরিয়ানি খেয়েছি
normal,আগামীকাল কি প্ল্যান আজ ক্লাস আছে নতুন মোবাইল কেনার কথা ভাবছি তোমাকে মিস করছি আমার মা আজ বাজারে গেছে
normal,জ্বর এসেছে দুধ গরম করছি ট্রেনে করে যাত্রা করবো
normal,আজ ওষুধ খেয়েছো শুভরাত্রি বন্ধুদের সাথে দেখা করবো
normal,আমার সাথে যোগাযোগ রেখো চা বানাচ্ছি শুভ সকাল চল পিজ্জা খাই
normal,আজ নতুন সিনেমা দেখবো সাবধানে যেও চল পিজ্জা খাই
normal,পরিবারের সবাই কেমন আছে চা বানাচ্ছি সব ঠিক আছে তো আজ ডিসকাউন্ট চলছে তুমি কি করছো
normal,অনেকদিন পর দেখা লাইব্রেরিতে যাচ্ছি নাচের প্র্যাকটিস করছি গ্রামে বেড়াতে যাবো
normal,নতুন মোবাইল কেনার কথা ভাবছি ফল খুব পছন্দ করি গেম খেলবো শুভ সন্ধ্যা
normal,কাজে ব্যস্ত আছি ওয়েব সিরিজ শুরু করেছি তোমার বোনের খবর কি গরম অনেক বেশি তুমি কেমন আছো
normal,আজ থিয়েটারে যাবো আগামীকাল কি প্ল্যান আজ দাদুর জন্মদিন পরিবারের সবাই কেমন আছে
normal,টিভি সিরিয়াল দেখছি চলো ঘুরতে যাই আজ দাদুর জন্মদিন ডাক্তারের কাছে যেতে হবে ফাস্ট ফুড খাওয়ার ইচ্ছে
normal,কাল পরীক্ষা আছে তুমি কি খাচ্ছো আজ বিরিয়ানি খেয়েছি পরিবারের সবাই কেমন আছে
normal,আসসালামু আলাইকুম লাইব্রেরিতে যাচ্ছি নতুন বই কিনেছি কোন গান শুনছো আজকের আবহাওয়া ভ্রমণের জন্য ভালো
normal,আজকে শরীরটা ভালো লাগছে না চল মুভি দেখি টিউশনে যাচ্ছি আজ বিরিয়ানি খেয়েছি অনেকদিন পর দেখা
normal,বাসে যেতে হবে আজ নতুন সিনেমা দেখবো পাহাড়ে ঘুরতে চাই
normal,বন্ধুদের সাথে দেখা করবো রাতে সিনেমা দেখবো তোমার সাথে দেখা করতে চাই বাজারে ভিড় ছিলো দিদির সাথে কথা হয়েছে
normal,ওয়েব সিরিজ শুরু করেছি সর্দি কাশি হচ্ছে আজ ক্লাস আছে জ্বর এসেছে
normal,তোমার সাথে দেখা করতে চাই নাচের প্র্যাকটিস করছি দুধ গরম করছি শীঘ্রই দেখা হবে সৈকতে মজা করবো
normal,তুমি কি কিছু কিনেছো তুমি কি খাচ্ছো লাইব্রেরিতে যাচ্ছি ক্লাসে নতুন চ্যাপ্টার পড়ানো হয়েছে সব ঠিক আছে তো
normal,তুমি আমার প্রিয় বন্ধু নতুন বই কিনেছি সর্দি কাশি হচ্ছে আমাকে জানিও
normal,আজকে গেম খেলবো আজ ওষুধ খেয়েছো খবর কি
